timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,visited_cells,loss,timestamp
58500,59,-8.349583333333337,-33.39833333333335,0.76,0.6553000000000003,304,0.0,2025-12-24T00:04:17.754661Z
58750,59,-12.9121875,-51.64875,0.76,0.9889749999999999,304,0.0,2025-12-24T00:04:17.864989Z
59000,59,-13.05,-52.2,0.76,1.0,304,0.0,2025-12-24T00:04:17.973766Z
59250,60,5.581354166666669,22.32541666666668,0.98,0.31182500000000013,392,0.0,2025-12-24T00:04:18.088129Z
59500,60,6.246249999999999,24.984999999999996,0.98,0.3043000000000001,392,0.0,2025-12-24T00:04:18.194587Z
59750,60,3.567812499999997,14.271249999999988,0.98,0.26057500000000006,392,0.0,2025-12-24T00:04:18.299507Z
60000,60,-0.720625000000001,-2.882500000000004,0.98,0.27565000000000006,392,0.0,2025-12-24T00:04:18.403291Z
60250,61,5.3915625,21.56625,0.98,0.25767500000000004,392,0.0,2025-12-24T00:04:18.517117Z
60500,61,-0.7696874999999999,-3.0787499999999994,0.98,0.3535750000000001,392,0.0,2025-12-24T00:04:18.622383Z
60750,61,11.723750000000003,46.89500000000001,0.98,0.2511000000000001,392,0.0,2025-12-24T00:04:18.727883Z
61000,61,16.723750000000006,66.89500000000002,0.98,0.29210000000000014,392,0.0,2025-12-24T00:04:18.832296Z
61250,62,7.688333333333337,30.753333333333345,0.98,0.2936000000000001,392,0.0,2025-12-24T00:04:18.948654Z
